"site","country","longitude","latitude","species","count","family","genus","binomial","endemism","cultivated","plant_height","seed_mass","sla","wood_density"
27051885,"Portugal",2705000,1885000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27051895,"Portugal",2705000,1895000,"JNAV",1,"Cupressaceae","Juniperus","Juniperus navicularis",1,0,1.36775,45.63,3.89,NA
27051895,"Portugal",2705000,1895000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27051905,"Portugal",2705000,1905000,"JNAV",1,"Cupressaceae","Juniperus","Juniperus navicularis",1,0,1.36775,45.63,3.89,NA
27051905,"Portugal",2705000,1905000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27051915,"Portugal",2705000,1915000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27051915,"Portugal",2705000,1915000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27051925,"Portugal",2705000,1925000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27051925,"Portugal",2705000,1925000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27051945,"Portugal",2705000,1945000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27051945,"Portugal",2705000,1945000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27051965,"Portugal",2705000,1965000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27052005,"Portugal",2705000,2005000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27052015,"Portugal",2705000,2015000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27052015,"Portugal",2705000,2015000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27052025,"Portugal",2705000,2025000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27052035,"Portugal",2705000,2035000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27052055,"Portugal",2705000,2055000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27052055,"Portugal",2705000,2055000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27052055,"Portugal",2705000,2055000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27151745,"Portugal",2715000,1745000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27151745,"Portugal",2715000,1745000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151755,"Portugal",2715000,1755000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27151755,"Portugal",2715000,1755000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151765,"Portugal",2715000,1765000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27151765,"Portugal",2715000,1765000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151775,"Portugal",2715000,1775000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27151775,"Portugal",2715000,1775000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151875,"Portugal",2715000,1875000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151885,"Portugal",2715000,1885000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151895,"Portugal",2715000,1895000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151895,"Portugal",2715000,1895000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27151905,"Portugal",2715000,1905000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151905,"Portugal",2715000,1905000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27151915,"Portugal",2715000,1915000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151945,"Portugal",2715000,1945000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151965,"Portugal",2715000,1965000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27151975,"Portugal",2715000,1975000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27151975,"Portugal",2715000,1975000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27152025,"Portugal",2715000,2025000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27152035,"Portugal",2715000,2035000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27152045,"Portugal",2715000,2045000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27152065,"Portugal",2715000,2065000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27152065,"Portugal",2715000,2065000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27152075,"Portugal",2715000,2075000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27152075,"Portugal",2715000,2075000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27251735,"Portugal",2725000,1735000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251735,"Portugal",2725000,1735000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27251745,"Portugal",2725000,1745000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27251745,"Portugal",2725000,1745000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251745,"Portugal",2725000,1745000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27251755,"Portugal",2725000,1755000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27251755,"Portugal",2725000,1755000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251755,"Portugal",2725000,1755000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27251765,"Portugal",2725000,1765000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27251765,"Portugal",2725000,1765000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27251845,"Portugal",2725000,1845000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251875,"Portugal",2725000,1875000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251895,"Portugal",2725000,1895000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27251895,"Portugal",2725000,1895000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251935,"Portugal",2725000,1935000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251935,"Portugal",2725000,1935000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27251975,"Portugal",2725000,1975000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251985,"Portugal",2725000,1985000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27251985,"Portugal",2725000,1985000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252025,"Portugal",2725000,2025000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27252025,"Portugal",2725000,2025000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252035,"Portugal",2725000,2035000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252045,"Portugal",2725000,2045000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252055,"Portugal",2725000,2055000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252065,"Portugal",2725000,2065000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252075,"Portugal",2725000,2075000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252085,"Portugal",2725000,2085000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252095,"Portugal",2725000,2095000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27252095,"Portugal",2725000,2095000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27252105,"Portugal",2725000,2105000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27252105,"Portugal",2725000,2105000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27351735,"Portugal",2735000,1735000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27351735,"Portugal",2735000,1735000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27351745,"Portugal",2735000,1745000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27351745,"Portugal",2735000,1745000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27351745,"Portugal",2735000,1745000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27351755,"Portugal",2735000,1755000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27351755,"Portugal",2735000,1755000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27351765,"Portugal",2735000,1765000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27351895,"Portugal",2735000,1895000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27351915,"Portugal",2735000,1915000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27352025,"Portugal",2735000,2025000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27352035,"Portugal",2735000,2035000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27352045,"Portugal",2735000,2045000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27352075,"Portugal",2735000,2075000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27352085,"Portugal",2735000,2085000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27352085,"Portugal",2735000,2085000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27352105,"Portugal",2735000,2105000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27352105,"Portugal",2735000,2105000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27352115,"Portugal",2735000,2115000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27352115,"Portugal",2735000,2115000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27352125,"Portugal",2735000,2125000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27451735,"Portugal",2745000,1735000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27451735,"Portugal",2745000,1735000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27451745,"Portugal",2745000,1745000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27451755,"Portugal",2745000,1755000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27451765,"Portugal",2745000,1765000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27451765,"Portugal",2745000,1765000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27451875,"Portugal",2745000,1875000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27451915,"Portugal",2745000,1915000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27451915,"Portugal",2745000,1915000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452025,"Portugal",2745000,2025000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452035,"Portugal",2745000,2035000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452045,"Portugal",2745000,2045000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452055,"Portugal",2745000,2055000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452065,"Portugal",2745000,2065000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27452065,"Portugal",2745000,2065000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452075,"Portugal",2745000,2075000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452085,"Portugal",2745000,2085000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27452085,"Portugal",2745000,2085000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452095,"Portugal",2745000,2095000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27452115,"Portugal",2745000,2115000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452135,"Portugal",2745000,2135000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27452145,"Portugal",2745000,2145000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27551745,"Portugal",2755000,1745000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27551745,"Portugal",2755000,1745000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27551755,"Portugal",2755000,1755000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
27551815,"Portugal",2755000,1815000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27551875,"Portugal",2755000,1875000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27551905,"Portugal",2755000,1905000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27551945,"Portugal",2755000,1945000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27551975,"Portugal",2755000,1975000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27551985,"Portugal",2755000,1985000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27552015,"Portugal",2755000,2015000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27552035,"Portugal",2755000,2035000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27552045,"Portugal",2755000,2045000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27552055,"Portugal",2755000,2055000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27552065,"Portugal",2755000,2065000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27552075,"Portugal",2755000,2075000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27552075,"Portugal",2755000,2075000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27552085,"Portugal",2755000,2085000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27552085,"Portugal",2755000,2085000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27552095,"Portugal",2755000,2095000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27552095,"Portugal",2755000,2095000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
27552105,"Portugal",2755000,2105000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
27552105,"Portugal",2755000,2105000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
