"species","order","site","longitude","latitude","count","adult_body_mass","gestation_length","litter_size","max_longevity","sexual_maturity_age","diet_breadth"
"sp_112","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_104",7.77182050900007,59.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_102",6.77182050900007,59.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1011",-7.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1007",-9.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_1009",-8.72817949099993,52.097357489,1,NA,NA,NA,NA,NA,NA
"sp_112","Chiroptera","fb_101",6.27182050900007,59.097357489,1,NA,NA,NA,NA,NA,NA
"sp_113","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_103",7.27182050900007,59.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_104",7.77182050900007,59.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1026",-0.228179490999928,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1010",-8.22817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1008",-9.22817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_102",6.77182050900007,59.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1027",0.271820509000072,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1025",-0.728179490999928,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1011",-7.72817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_101",6.27182050900007,59.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1024",-1.22817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1028",0.771820509000072,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1007",-9.72817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1029",1.27182050900007,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1009",-8.72817949099993,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_113","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,8.19,65.12,1.22,360,338.33,1
"sp_114","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,6.75,NA,NA,180,NA,NA
"sp_114","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,6.75,NA,NA,180,NA,NA
"sp_114","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,6.75,NA,NA,180,NA,NA
"sp_118","Cetartiodactyla","fb_103",7.27182050900007,59.097357489,1,109088.5,222.5,2,242.4,758.71,3
"sp_118","Cetartiodactyla","fb_104",7.77182050900007,59.097357489,1,109088.5,222.5,2,242.4,758.71,3
"sp_119","Rodentia","fb_1008",-9.22817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1021",-2.72817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1037",5.27182050900007,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1010",-8.22817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1018",-4.22817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1017",-4.72817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_104",7.77182050900007,59.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1028",0.771820509000072,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1023",-1.72817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1001",20.7718205090001,52.597357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1011",-7.72817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_102",6.77182050900007,59.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1002",21.2718205090001,52.597357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1036",4.77182050900007,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1019",-3.72817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1025",-0.728179490999928,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1029",1.27182050900007,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_101",6.27182050900007,59.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_103",7.27182050900007,59.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1026",-0.228179490999928,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1027",0.271820509000072,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1020",-3.22817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1022",-2.22817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1024",-1.22817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1009",-8.72817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1007",-9.72817949099993,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1039",6.27182050900007,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1000",20.2718205090001,52.597357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1035",4.27182050900007,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_119","Rodentia","fb_1038",5.77182050900007,52.097357489,1,282.89,21.74,8.99,NA,55.23,1
"sp_120","Rodentia","fb_1038",5.77182050900007,52.097357489,1,142.68,23.45,5.88,50.4,115.29,5
"sp_120","Rodentia","fb_1039",6.27182050900007,52.097357489,1,142.68,23.45,5.88,50.4,115.29,5
"sp_120","Rodentia","fb_1035",4.27182050900007,52.097357489,1,142.68,23.45,5.88,50.4,115.29,5
"sp_120","Rodentia","fb_1037",5.27182050900007,52.097357489,1,142.68,23.45,5.88,50.4,115.29,5
"sp_120","Rodentia","fb_1036",4.77182050900007,52.097357489,1,142.68,23.45,5.88,50.4,115.29,5
"sp_123","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,22.59,91.24,0.98,360,827.69,1
"sp_123","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,22.59,91.24,0.98,360,827.69,1
"sp_123","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,22.59,91.24,0.98,360,827.69,1
"sp_123","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,22.59,91.24,0.98,360,827.69,1
"sp_123","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,22.59,91.24,0.98,360,827.69,1
"sp_124","Chiroptera","fb_1023",-1.72817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1009",-8.72817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1019",-3.72817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1022",-2.22817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1017",-4.72817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1021",-2.72817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1010",-8.22817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1020",-3.22817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1008",-9.22817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1018",-4.22817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_124","Chiroptera","fb_1007",-9.72817949099993,52.097357489,1,4.57,75.51,1,252,447.26,1
"sp_129","Rodentia","fb_1009",-8.72817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1001",20.7718205090001,52.597357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1019",-3.72817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1017",-4.72817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1011",-7.72817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_102",6.77182050900007,59.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1037",5.27182050900007,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1028",0.771820509000072,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1036",4.77182050900007,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1018",-4.22817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1008",-9.22817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1020",-3.22817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1038",5.77182050900007,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1035",4.27182050900007,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1002",21.2718205090001,52.597357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1039",6.27182050900007,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1010",-8.22817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_104",7.77182050900007,59.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1007",-9.72817949099993,52.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_101",6.27182050900007,59.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_103",7.27182050900007,59.097357489,1,333,38,4.5,144,360.85,5
"sp_129","Rodentia","fb_1000",20.2718205090001,52.597357489,1,333,38,4.5,144,360.85,5
"sp_130","Rodentia","fb_1001",20.7718205090001,52.597357489,1,8.92,31.5,5.29,48,377.57,NA
"sp_130","Rodentia","fb_1002",21.2718205090001,52.597357489,1,8.92,31.5,5.29,48,377.57,NA
"sp_130","Rodentia","fb_1000",20.2718205090001,52.597357489,1,8.92,31.5,5.29,48,377.57,NA
"sp_133","Eulipotyphla","fb_1017",-4.72817949099993,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1001",20.7718205090001,52.597357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1021",-2.72817949099993,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1037",5.27182050900007,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1025",-0.728179490999928,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_102",6.77182050900007,59.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1029",1.27182050900007,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1019",-3.72817949099993,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1035",4.27182050900007,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1026",-0.228179490999928,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1039",6.27182050900007,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_104",7.77182050900007,59.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1023",-1.72817949099993,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1038",5.77182050900007,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1022",-2.22817949099993,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_101",6.27182050900007,59.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1036",4.77182050900007,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1018",-4.22817949099993,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1024",-1.22817949099993,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1020",-3.22817949099993,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1002",21.2718205090001,52.597357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1028",0.771820509000072,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_103",7.27182050900007,59.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1027",0.271820509000072,52.097357489,1,9.18,21.5,6.56,24,312.9,5
"sp_133","Eulipotyphla","fb_1000",20.2718205090001,52.597357489,1,9.18,21.5,6.56,24,312.9,5
"sp_134","Eulipotyphla","fb_1036",4.77182050900007,52.097357489,1,9.32,23.99,4.94,13.5,278.42,1
"sp_134","Eulipotyphla","fb_1039",6.27182050900007,52.097357489,1,9.32,23.99,4.94,13.5,278.42,1
"sp_134","Eulipotyphla","fb_1038",5.77182050900007,52.097357489,1,9.32,23.99,4.94,13.5,278.42,1
"sp_134","Eulipotyphla","fb_1037",5.27182050900007,52.097357489,1,9.32,23.99,4.94,13.5,278.42,1
"sp_137","Eulipotyphla","fb_1038",5.77182050900007,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1023",-1.72817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1001",20.7718205090001,52.597357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_104",7.77182050900007,59.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1039",6.27182050900007,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1028",0.771820509000072,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1036",4.77182050900007,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1037",5.27182050900007,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1035",4.27182050900007,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1022",-2.22817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1011",-7.72817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1026",-0.228179490999928,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_102",6.77182050900007,59.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_103",7.27182050900007,59.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1018",-4.22817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1019",-3.72817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_101",6.27182050900007,59.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1008",-9.22817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1002",21.2718205090001,52.597357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1029",1.27182050900007,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1009",-8.72817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1010",-8.22817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1017",-4.72817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1020",-3.22817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1025",-0.728179490999928,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1007",-9.72817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1027",0.271820509000072,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1021",-2.72817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1024",-1.22817949099993,52.097357489,1,4.32,23.81,6.04,24,353.38,5
"sp_137","Eulipotyphla","fb_1000",20.2718205090001,52.597357489,1,4.32,23.81,6.04,24,353.38,5
"sp_141","Cetartiodactyla","fb_1039",6.27182050900007,52.097357489,1,84471.54,115.2,4.52,252,350.76,5
"sp_141","Cetartiodactyla","fb_1038",5.77182050900007,52.097357489,1,84471.54,115.2,4.52,252,350.76,5
"sp_141","Cetartiodactyla","fb_1001",20.7718205090001,52.597357489,1,84471.54,115.2,4.52,252,350.76,5
"sp_141","Cetartiodactyla","fb_1002",21.2718205090001,52.597357489,1,84471.54,115.2,4.52,252,350.76,5
"sp_141","Cetartiodactyla","fb_1000",20.2718205090001,52.597357489,1,84471.54,115.2,4.52,252,350.76,5
"sp_144","Eulipotyphla","fb_1019",-3.72817949099993,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1035",4.27182050900007,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1002",21.2718205090001,52.597357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1038",5.77182050900007,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1025",-0.728179490999928,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1022",-2.22817949099993,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1023",-1.72817949099993,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1036",4.77182050900007,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1037",5.27182050900007,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1039",6.27182050900007,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1001",20.7718205090001,52.597357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1017",-4.72817949099993,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1024",-1.22817949099993,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1028",0.771820509000072,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1000",20.2718205090001,52.597357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1026",-0.228179490999928,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1029",1.27182050900007,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1020",-3.22817949099993,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1018",-4.22817949099993,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1021",-2.72817949099993,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_144","Eulipotyphla","fb_1027",0.271820509000072,52.097357489,1,87.53,30.41,3.89,84,335.48,1
"sp_147","Carnivora","fb_102",6.77182050900007,59.097357489,1,196287.5,227.56,2.24,600,1327.95,6
"sp_147","Carnivora","fb_101",6.27182050900007,59.097357489,1,196287.5,227.56,2.24,600,1327.95,6
"sp_147","Carnivora","fb_104",7.77182050900007,59.097357489,1,196287.5,227.56,2.24,600,1327.95,6
"sp_147","Carnivora","fb_103",7.27182050900007,59.097357489,1,196287.5,227.56,2.24,600,1327.95,6
"sp_148","Chiroptera","fb_103",7.27182050900007,59.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_1036",4.77182050900007,52.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_102",6.77182050900007,59.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_101",6.27182050900007,59.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_1038",5.77182050900007,52.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_1000",20.2718205090001,52.597357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_1035",4.27182050900007,52.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_1001",20.7718205090001,52.597357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_1039",6.27182050900007,52.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_1002",21.2718205090001,52.597357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_104",7.77182050900007,59.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_148","Chiroptera","fb_1037",5.27182050900007,52.097357489,1,15.42,52.14,1.5,144,371.23,1
"sp_149","Carnivora","fb_1000",20.2718205090001,52.597357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1036",4.77182050900007,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1023",-1.72817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1019",-3.72817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1011",-7.72817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1020",-3.22817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1022",-2.22817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1024",-1.22817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1038",5.77182050900007,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_101",6.27182050900007,59.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1018",-4.22817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1035",4.27182050900007,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1029",1.27182050900007,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1008",-9.22817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_102",6.77182050900007,59.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1021",-2.72817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1009",-8.72817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1025",-0.728179490999928,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1007",-9.72817949099993,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1028",0.771820509000072,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
"sp_149","Carnivora","fb_1039",6.27182050900007,52.097357489,1,4820.36,52.5,4.59,180,321.07,1
