"site","country","longitude","latitude","species","count","genus","binomial","plant_height","seed_mass","sla","wood_density"
33552235,"Spain",3355000,2235000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33552235,"Spain",3355000,2235000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33552245,"Spain",3355000,2245000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33552245,"Spain",3355000,2245000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33552245,"Spain",3355000,2245000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33552255,"Spain",3355000,2255000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33552255,"Spain",3355000,2255000,"MSYL",1,"Malus","Malus sylvestris",7.9084,22.8125148880105,16.436960785,0.594631982875779
33552255,"Spain",3355000,2255000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33552255,"Spain",3355000,2255000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33552255,"Spain",3355000,2255000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33552255,"Spain",3355000,2255000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651795,"Spain",3365000,1795000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33651825,"Spain",3365000,1825000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651835,"Spain",3365000,1835000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651845,"Spain",3365000,1845000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651845,"Spain",3365000,1845000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33651845,"Spain",3365000,1845000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651855,"Spain",3365000,1855000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651865,"Spain",3365000,1865000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651875,"Spain",3365000,1875000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651885,"Spain",3365000,1885000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651895,"Spain",3365000,1895000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651905,"Spain",3365000,1905000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651905,"Spain",3365000,1905000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33651905,"Spain",3365000,1905000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651915,"Spain",3365000,1915000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651915,"Spain",3365000,1915000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651925,"Spain",3365000,1925000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651925,"Spain",3365000,1925000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651935,"Spain",3365000,1935000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651935,"Spain",3365000,1935000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651945,"Spain",3365000,1945000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651945,"Spain",3365000,1945000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651955,"Spain",3365000,1955000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651955,"Spain",3365000,1955000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33651955,"Spain",3365000,1955000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33651955,"Spain",3365000,1955000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33651955,"Spain",3365000,1955000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651965,"Spain",3365000,1965000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651965,"Spain",3365000,1965000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33651975,"Spain",3365000,1975000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33651985,"Spain",3365000,1985000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652035,"Spain",3365000,2035000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652095,"Spain",3365000,2095000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652095,"Spain",3365000,2095000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33652095,"Spain",3365000,2095000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33652115,"Spain",3365000,2115000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652115,"Spain",3365000,2115000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33652135,"Spain",3365000,2135000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33652175,"Spain",3365000,2175000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652175,"Spain",3365000,2175000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33652185,"Spain",3365000,2185000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652185,"Spain",3365000,2185000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33652195,"Spain",3365000,2195000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652205,"Spain",3365000,2205000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652215,"Spain",3365000,2215000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652215,"Spain",3365000,2215000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33652215,"Spain",3365000,2215000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33652225,"Spain",3365000,2225000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652225,"Spain",3365000,2225000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33652235,"Spain",3365000,2235000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652235,"Spain",3365000,2235000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33652235,"Spain",3365000,2235000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33652235,"Spain",3365000,2235000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33652235,"Spain",3365000,2235000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33652245,"Spain",3365000,2245000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33652245,"Spain",3365000,2245000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33652245,"Spain",3365000,2245000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33652245,"Spain",3365000,2245000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33652245,"Spain",3365000,2245000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33751795,"Spain",3375000,1795000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751805,"Spain",3375000,1805000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751815,"Spain",3375000,1815000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751815,"Spain",3375000,1815000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33751825,"Spain",3375000,1825000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751835,"Spain",3375000,1835000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751835,"Spain",3375000,1835000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33751845,"Spain",3375000,1845000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751855,"Spain",3375000,1855000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751855,"Spain",3375000,1855000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33751865,"Spain",3375000,1865000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751875,"Spain",3375000,1875000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751885,"Spain",3375000,1885000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751885,"Spain",3375000,1885000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33751885,"Spain",3375000,1885000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33751885,"Spain",3375000,1885000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33751895,"Spain",3375000,1895000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751895,"Spain",3375000,1895000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33751895,"Spain",3375000,1895000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33751895,"Spain",3375000,1895000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33751905,"Spain",3375000,1905000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751905,"Spain",3375000,1905000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33751905,"Spain",3375000,1905000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33751905,"Spain",3375000,1905000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33751915,"Spain",3375000,1915000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751925,"Spain",3375000,1925000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751925,"Spain",3375000,1925000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33751935,"Spain",3375000,1935000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751935,"Spain",3375000,1935000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33751945,"Spain",3375000,1945000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751945,"Spain",3375000,1945000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33751945,"Spain",3375000,1945000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33751955,"Spain",3375000,1955000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33751955,"Spain",3375000,1955000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33751955,"Spain",3375000,1955000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33751955,"Spain",3375000,1955000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33751955,"Spain",3375000,1955000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33751965,"Spain",3375000,1965000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33751985,"Spain",3375000,1985000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33752055,"Spain",3375000,2055000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33752055,"Spain",3375000,2055000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33752055,"Spain",3375000,2055000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33752055,"Spain",3375000,2055000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33752065,"Spain",3375000,2065000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33752095,"Spain",3375000,2095000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33752165,"Spain",3375000,2165000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33752205,"Spain",3375000,2205000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33752215,"Spain",3375000,2215000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33752215,"Spain",3375000,2215000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33752225,"Spain",3375000,2225000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33752235,"Spain",3375000,2235000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33752235,"Spain",3375000,2235000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33752235,"Spain",3375000,2235000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33752235,"Spain",3375000,2235000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33752235,"Spain",3375000,2235000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33752245,"Spain",3375000,2245000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33752245,"Spain",3375000,2245000,"MSYL",1,"Malus","Malus sylvestris",7.9084,22.8125148880105,16.436960785,0.594631982875779
33752245,"Spain",3375000,2245000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33752245,"Spain",3375000,2245000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33752245,"Spain",3375000,2245000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33752245,"Spain",3375000,2245000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33752245,"Spain",3375000,2245000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33851775,"Spain",3385000,1775000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33851775,"Spain",3385000,1775000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33851785,"Spain",3385000,1785000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851795,"Spain",3385000,1795000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851805,"Spain",3385000,1805000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851815,"Spain",3385000,1815000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851825,"Spain",3385000,1825000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851835,"Spain",3385000,1835000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851845,"Spain",3385000,1845000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851865,"Spain",3385000,1865000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851875,"Spain",3385000,1875000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851875,"Spain",3385000,1875000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33851875,"Spain",3385000,1875000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33851885,"Spain",3385000,1885000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851885,"Spain",3385000,1885000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33851895,"Spain",3385000,1895000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851905,"Spain",3385000,1905000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851905,"Spain",3385000,1905000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33851915,"Spain",3385000,1915000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851915,"Spain",3385000,1915000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33851925,"Spain",3385000,1925000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851925,"Spain",3385000,1925000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33851935,"Spain",3385000,1935000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851935,"Spain",3385000,1935000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33851935,"Spain",3385000,1935000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33851945,"Spain",3385000,1945000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851945,"Spain",3385000,1945000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33851945,"Spain",3385000,1945000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33851965,"Spain",3385000,1965000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33851965,"Spain",3385000,1965000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33851965,"Spain",3385000,1965000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33851965,"Spain",3385000,1965000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33851965,"Spain",3385000,1965000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33851975,"Spain",3385000,1975000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33852035,"Spain",3385000,2035000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852035,"Spain",3385000,2035000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33852045,"Spain",3385000,2045000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852055,"Spain",3385000,2055000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852065,"Spain",3385000,2065000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33852065,"Spain",3385000,2065000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33852075,"Spain",3385000,2075000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852075,"Spain",3385000,2075000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33852075,"Spain",3385000,2075000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33852075,"Spain",3385000,2075000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33852075,"Spain",3385000,2075000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33852205,"Spain",3385000,2205000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852215,"Spain",3385000,2215000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852225,"Spain",3385000,2225000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852225,"Spain",3385000,2225000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33852225,"Spain",3385000,2225000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33852235,"Spain",3385000,2235000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852235,"Spain",3385000,2235000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33852235,"Spain",3385000,2235000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33852235,"Spain",3385000,2235000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33852235,"Spain",3385000,2235000,"SLAT",1,"Sorbus","Sorbus latifolia",18.3333333333333,26.89,13.7752800122431,0.667380492864486
33852235,"Spain",3385000,2235000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33852245,"Spain",3385000,2245000,"CLAE",1,"Crataegus","Crataegus laevigata",7.41071428571429,138.959696551724,17.1,0.511148588333215
33852245,"Spain",3385000,2245000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852245,"Spain",3385000,2245000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33852245,"Spain",3385000,2245000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
33852245,"Spain",3385000,2245000,"SARI",1,"Sorbus","Sorbus aria",12.01,84.4858333332353,12.9737009971429,0.715481666666667
33852245,"Spain",3385000,2245000,"SAUC",1,"Sorbus","Sorbus aucuparia",14.1978461538462,59.5345509367268,10.3958096306154,0.618923108880283
33852245,"Spain",3385000,2245000,"SDOM",1,"Sorbus","Sorbus domestica",15.44,22.7005555555556,17.2390382072066,0.84
33852245,"Spain",3385000,2245000,"STOR",1,"Sorbus","Sorbus torminalis",15.6165306122449,99.7286615384615,11.5365269242555,0.666219400565813
33852255,"Spain",3385000,2255000,"CMON",1,"Crataegus","Crataegus monogyna",6.87147619047619,110.451420223222,11.7785199958924,0.47819811777762
33852255,"Spain",3385000,2255000,"PAVI",1,"Prunus","Prunus avium",18.904,214.494461538462,13.1665901410417,0.55173982851446
33852255,"Spain",3385000,2255000,"PMAH",1,"Prunus","Prunus mahaleb",6.31818181818182,80.0607692307692,12.5976923076923,0.76720700846804
